Date,kf_alpha,kf_beta,kf_spread,kf_zscore
2015-02-12,0.2010396395260017,0.1866026422270472,-0.7687968609587941,
2015-02-13,0.20872633659735976,0.18518057406861152,-0.5338869047140946,
2015-02-16,0.20915653487134378,0.18605298831660547,0.33844449060962134,
2015-02-18,0.2093078489637433,0.18586967187694337,-0.06877828637778194,
2015-02-19,0.21540648413447946,0.18506261830244528,-0.28090688256143537,
2015-02-20,0.2193475143721373,0.18431809400083365,-0.26096146469749115,
2015-02-23,0.21992876469581493,0.183223285721326,-0.3921220346966514,
2015-02-24,0.216810196191639,0.18148356139284044,-0.6217124588211007,
2015-02-25,0.21383497153393208,0.1787374870080543,-0.9570532457114673,
2015-02-26,0.2063088170137154,0.17783881469200077,-0.3255105340089699,
2015-02-27,0.21734621854448402,0.17566756435963252,-0.6929486094477149,
2015-03-02,0.22566876790568113,0.17413224665322166,-0.4840623856301036,
2015-03-03,0.23838515496676313,0.17226974149096275,-0.5735751155104438,
2015-03-04,0.24309808960407348,0.17293234555892603,0.22305142107916254,
2015-03-05,0.26898772940213095,0.1745817522426104,0.5747258822005215,
2015-03-09,0.3481767826875253,0.17728037305337527,1.0058464004105794,
2015-03-10,0.3947250422266646,0.1792459729012202,0.6903999767250433,
2015-03-11,0.5225158820485873,0.18242028256141016,1.2201269254746059,
2015-03-12,0.5336124436170657,0.1841254351533681,0.5054768951284565,
2015-03-13,0.5481545141012377,0.18525986901427452,0.3481320398628718,
2015-03-16,0.6217040266753409,0.1883710658036752,1.0141518584803393,
2015-03-17,0.6302885914279495,0.1872821029847426,-0.2699083395878539,
2015-03-18,0.6303533920274061,0.18724499830621688,-0.009625556910759059,
2015-03-19,0.6328732491614956,0.18911257943424822,0.4887427486680842,
2015-03-20,0.6314174961862226,0.18809035428881624,-0.2631827347069624,
2015-03-23,0.6553714566415653,0.18543986808080448,-0.6141781830215791,
2015-03-24,0.6541632844159471,0.18510789930818203,-0.08482894243618233,
2015-03-25,0.6518620345741645,0.18373869364119416,-0.3371666829932387,
2015-03-26,0.6456650127313857,0.18321976221185793,-0.13609861005296153,
2015-03-27,0.6736172330809713,0.17935551653197657,-0.8496358181862824,
2015-03-30,0.6857166831166891,0.18178404997447306,0.5879979599079235,0.03377359068172789
2015-03-31,0.6952698734177628,0.18275287032977983,0.23916244180268365,-0.05727096991794801
2015-04-01,0.6935905742784394,0.1830598023755265,0.065592918858286,-0.10235741988129557
2015-04-06,0.7306662454591598,0.17919405557975493,-0.7904632205260036,-0.3278020750553315
2015-04-07,0.710712283763367,0.18107724084574844,0.38158384822017766,-0.012821444740833217
2015-04-08,0.7040140389133394,0.1819553118988527,0.1809534750038786,-0.06664266189349174
2015-04-09,0.6841576751789324,0.18421996092960694,0.45802672155173596,0.0089165854813487
2015-04-10,0.6873307659623089,0.18552998545682484,0.2863032366516549,-0.03803658730098093
2015-04-13,0.7068541176215597,0.18824468152405985,0.6036564553287853,0.0495623967476556
2015-04-15,0.7030946585050033,0.18763890463253927,-0.13178063821971264,-0.1546740069356005
2015-04-16,0.7113906734116113,0.1856370115792885,-0.39604179532144457,-0.22730369310351822
2015-04-17,0.7115871894072944,0.18561617163488647,-0.003930323701197835,-0.11542021866822258
2015-04-20,0.7124579858092033,0.18633394307784634,0.1455467276556739,-0.07227768086349258
2015-04-21,0.7853491074809833,0.19087473244937025,1.005640630880336,0.1735882285783519
2015-04-22,0.7960764815781601,0.19348965346553132,0.5279090946844001,0.03517481191435986
2015-04-23,0.7962175527780956,0.2008048946571522,1.4128593896967487,0.2908006915762762
2015-04-24,0.893040809412166,0.20670520306590942,1.29818025420942,0.2554062159008405
2015-04-27,0.9215692279737686,0.20947806183975104,0.5812040742368474,0.04369033770392554
2015-04-28,0.9206386815313656,0.21019340379134233,0.13470396551777242,-0.08828499248886676
2015-04-29,0.9219150396444665,0.21072537238718245,0.10169663653029914,-0.0975258145829878
2015-04-30,0.9097343332064891,0.2094155678815713,-0.2596897114597283,-0.20486219356409507
2015-05-04,0.9787202776087689,0.20404752253185918,-0.8807174478573252,-0.3899689418151956
2015-05-05,0.9991546757058786,0.2031333373642184,-0.1408702453709374,-0.1639184699922304
2015-05-06,1.0091550428591844,0.1996364598160333,-0.6320835150838846,-0.31216463165192593
2015-05-07,1.036606166082672,0.20170693060862047,0.41633846027126253,0.010367335212759008
2015-05-08,1.093950323690547,0.19696764611792353,-0.7795908958274076,-0.35747692645648504
2015-05-11,1.1058045726401828,0.19616154600069705,-0.13154113433247971,-0.1548942120781214
2015-05-12,1.0456382922383605,0.1920241427792848,-0.8264029513612279,-0.369956938202244
2015-05-13,1.1467271195310114,0.19638128921933914,0.9110780326296286,0.17557346627135928
2015-05-14,1.1442998985915567,0.19666218098072985,0.04651855572672048,-0.09736651344368996
2015-05-15,1.144681640376168,0.19626497275967306,-0.06920398796807348,-0.13342880511668284
2015-05-18,1.1631948267770795,0.19384902942772617,-0.3971612706545713,-0.23696927430823733
2015-05-19,1.1618741850881087,0.19410586581832728,0.04297285561686692,-0.09490681154253894
2015-05-20,1.1575026225325307,0.19231881586025804,-0.3130298979952819,-0.20885287442891862
2015-05-21,1.1571653307131238,0.18371623611318486,-1.4666393758005931,-0.579693000853873
2015-05-22,1.1545547099679676,0.1834352203791492,-0.05238088234823479,-0.11771348771638791
2015-05-25,1.1356119380672476,0.1819812464637703,-0.27112459738087935,-0.1884338848857619
2015-05-26,1.136158705985561,0.18211632169420608,0.02326741380339925,-0.0909257285331344
2015-05-27,1.131098481101335,0.18092099190044456,-0.20345747529324143,-0.16518322762390003
2015-05-28,1.1327844137470742,0.1810891982425011,0.02943843011878755,-0.08718460966800005
2015-05-29,1.186167052546025,0.18489133648906567,0.6727001677518452,0.12747294304411746
2015-06-01,1.2043239810150304,0.18728309860653147,0.40062357813463123,0.035774449904652776
2015-06-02,1.2743520702308202,0.18941023727808656,0.41799231370538337,0.04144339703728285
2015-06-03,1.2692738485954729,0.1890575899840764,-0.05976720003857139,-0.12028795260659185
2015-06-04,1.248157847011221,0.18595899078620456,-0.4870196725970857,-0.2647953604429646
2015-06-05,1.2632000520766977,0.18785423544908852,0.2978938772044941,0.004379752032122019
2015-06-08,1.2448420483213118,0.18648629228524874,-0.22118056005236397,-0.17366300627857562
2015-06-09,1.2547349399138703,0.1849890644731679,-0.20251079542314088,-0.16640137339450622
2015-06-10,1.2545658783801588,0.18505435096050787,0.009113122386452233,-0.09236302309168258
2015-06-11,1.242264162542688,0.1828151413479418,-0.3311476360059551,-0.21026057937102202
2015-06-12,1.2696868132586863,0.18444766327596954,0.26065538483383577,-0.0025237388406593023
2015-06-15,1.324746285834039,0.1871499894007329,0.4358164088844383,0.058976548093301356
2015-06-16,1.325207780156015,0.18560092529986527,-0.20862068281094537,-0.16853238234634216
2015-06-17,1.3101800588483534,0.18649575360325796,0.10328190591524944,-0.057305395067181
2015-06-18,1.3384270970234318,0.18384941798514537,-0.3266651267837801,-0.21000291251349548
2015-06-19,1.3435882960867485,0.18301411100813578,-0.10778743176914674,-0.13086802129094172
2015-06-22,1.3357221414065767,0.1854389347761525,0.31995331541880745,0.023218353501390062
2015-06-23,1.3325208089098621,0.1866373828787583,0.158603506873785,-0.03504764803919199
2015-06-24,1.3634757402571853,0.18765573335063193,0.1710991225367593,-0.030375550065195864
2015-06-25,1.363751896128134,0.1858741470013962,-0.2328388619525903,-0.17711706041231098
2015-06-26,1.3568158798283219,0.18473402455879795,-0.1558377367031767,-0.14825187000459294
2015-06-29,1.4635061768051343,0.18783522683339818,0.5163317055778869,0.0988285796672846
2015-06-30,1.5330339632213552,0.19393403396835823,0.8438939141396347,0.2189978005731704
2015-07-01,1.5285937377973469,0.19479454352582648,0.10410446357383307,-0.055379767687246235
2015-07-02,1.5464314788085451,0.1961743326868836,0.1933551397894604,-0.02202589199125714
2015-07-03,1.5420916644652605,0.19532714505821216,-0.10966586741168172,-0.13488016038791237
2015-07-06,1.5515020785732694,0.19609576863477376,0.10446327031997882,-0.05420996056811415
2015-07-07,1.588982407927813,0.19828559378725172,0.30519232152220965,0.021428482071130028
2015-07-08,1.570850763375287,0.19802165678520184,-0.05201436934634529,-0.11341330506819536
2015-07-09,1.6149095980776653,0.1924052285131237,-0.5924434856998495,-0.3175425769765681
2015-07-10,1.6233905884763615,0.1908183384232336,-0.1740939162805084,-0.15729538399845452
2015-07-13,1.6411172139530865,0.18946191872066973,-0.13738105010666857,-0.14267895157785682
2015-07-14,1.6517941264341156,0.19024667789194288,0.10254526738811975,-0.05024442860241327
2015-07-15,1.660442066661195,0.18836782872075516,-0.2050063096130259,-0.1682913819177956
2015-07-16,1.6757582263357629,0.18645395546377927,-0.202025797388945,-0.16649923268803662
2015-07-17,1.6709677413062156,0.18752707774873115,0.11761104984420001,-0.042070978144306624
2015-07-20,1.7246634398313747,0.18352868215977092,-0.4017038073824395,-0.24378425723669792
2015-07-21,1.6972112458900064,0.1797839407752124,-0.46197313719252264,-0.26634620980269746
2015-07-22,1.7103169751230134,0.18325931021540173,0.41402820314643307,0.07760491352526835
2015-07-23,1.726658531100539,0.18050832713121795,-0.2990604508171373,-0.20287352936905204
2015-07-24,1.7491647701219895,0.17593128681327344,-0.5039230497598872,-0.28286149102157077
2015-07-27,1.656714320789059,0.17413215789522976,-0.30874954473655336,-0.2046055374877454
2015-07-28,1.6659635803549306,0.17110571438887245,-0.33006384104304587,-0.21231775537552713
2015-07-29,1.6737695041121825,0.17001556490740707,-0.11445197808954077,-0.12566858523779773
2015-07-30,1.684577350329401,0.17080306987723243,0.09989357589249792,-0.03953556903928258
2015-07-31,1.6874555125287733,0.16934668020076132,-0.1582251594074755,-0.14295433656682494
2015-08-03,1.6881550206847442,0.16915514176873192,-0.020432259104790518,-0.08698827761362452
2015-08-04,1.6759554913008734,0.16977019103597618,0.05587841275578498,-0.055863517013929005
2015-08-05,1.6981714242364578,0.1749516103801715,0.6043217768858753,0.1666470684086546
2015-08-06,1.70061692041235,0.1739954323650449,-0.10557759818157564,-0.12265883559415515
2015-08-07,1.704373603892666,0.1733274673223341,-0.07149041753661578,-0.10833590470270439
2015-08-10,1.7252113232912882,0.17497815612554704,0.20707081534846594,0.006090327661417994
2015-08-11,1.6327734428114515,0.17317312758356718,-0.29693837194978556,-0.20098743429131963
2015-08-12,2.3999502382369933,0.1775803261868366,1.311708810084749,0.4624160616392429
2015-08-13,2.33257647753529,0.17699769820159733,-0.14469045861135754,-0.14096103147101524
2015-08-14,2.343180145863971,0.17573418781479674,-0.11917710629714406,-0.12992320940735705
2015-08-17,2.5317085065924783,0.1838729315314808,1.0588095943621063,0.3603243823187897
2015-08-18,2.6821197938817107,0.19056189825881245,0.8970820026131143,0.291640567222322
2015-08-19,2.8058258026619214,0.19370387999571403,0.49376290411942847,0.12197999319038326
2015-08-20,2.763258620918713,0.19162173741008298,-0.27211267793127547,-0.1998114511461751
2015-08-21,2.789565509263793,0.1857976649901554,-0.5683223474387304,-0.32378248504645096
2015-08-24,2.0676791042653395,0.18385763080019574,-1.1579272033420303,-0.5711164891620808
2015-08-25,2.067588638360464,0.1832827297178802,-0.060561157443858704,-0.10508197601969554
2015-08-26,2.0682934555424204,0.18475989369356052,0.15263132532193424,-0.014283098281732512
2015-08-27,2.0530007671978896,0.1927304136053896,0.7898823057598641,0.25699806018783944
2015-08-28,2.0342524794784853,0.1950822792085633,0.21928256092078868,0.012603985774609444
2015-08-31,2.043760393346544,0.19581857376545264,0.08810717556544745,-0.04361170795738352
2015-09-01,2.0827629130094327,0.19626916433161395,0.09792375571538692,-0.03926457198608331
2015-09-02,2.2319260246816293,0.19990545362805562,0.5532853670631805,0.15704713699866238
2015-09-03,2.1588864974069417,0.20483201750933847,0.3803540625166164,0.08185013051503787
2015-09-04,2.140056226978957,0.20436115414180342,-0.0709656376661556,-0.11400690228297967
2015-09-07,2.1432362438147656,0.2044714260581786,0.014632751141183675,-0.07646214696067352
2015-09-08,2.0988500463167745,0.2130403372011041,0.7321783487179694,0.23657490268634018
2015-09-09,2.204138690094243,0.20957692257058858,-0.19681681120457384,-0.17026902803131416
2015-09-10,2.222981325364284,0.213658078412191,0.41780818433829836,0.0997093480950965
2015-09-11,2.2064054717161405,0.2102603356548728,-0.3470296264659254,-0.23686291931938594
2015-09-14,2.1939103177474446,0.21105119717804885,0.05996277685070339,-0.05673270976634524
2015-09-15,2.115045567004837,0.20704481740504357,-0.48145179339996247,-0.29591764108575
2015-09-16,2.123736360784267,0.20513152941199564,-0.17046579082818525,-0.15719798090473558
2015-09-18,2.128575475268059,0.20552341744866004,0.042874742876474414,-0.06190875861468641
2015-09-21,2.2215648702899724,0.19853300755594974,-0.5355093684804615,-0.3195222913872606
2015-09-22,2.364242624586502,0.20009137490537157,0.32962080731573096,0.06805683758905749
2015-09-23,2.3896343094064756,0.20186302482552398,0.1930335554083733,0.006647628881899939
2015-09-24,2.37190078369942,0.2011036200311053,-0.09029329920066331,-0.12071642460544202
2015-09-28,2.3297708890872215,0.19833352609737692,-0.2952181915229488,-0.21272545036833418
2015-09-29,2.264317867219207,0.1968735383609957,-0.20970111391188695,-0.17349350361774105
2015-09-30,2.198700482487307,0.20128704867506075,0.29260737950468396,0.05456725865773058
2015-10-01,2.197430965334337,0.20154437479119366,0.02037756618472386,-0.06926038332812337
2015-10-05,2.0763897090350243,0.20740242450050603,0.35599768942562093,0.08381683263473197
2015-10-06,2.0663254668434665,0.20822395109159172,0.05951666498608432,-0.051830676125257095
2015-10-07,2.4555078926111347,0.1959969588823406,-0.6524235944938575,-0.3776231699060197
2015-10-08,2.440913745248473,0.1973452962101517,0.10949717237683387,-0.026876636904578498
2015-10-09,2.373875751241279,0.20327937900887474,0.4811517414457427,0.14424699294418275
2015-10-12,2.6425049089995625,0.19158125182203128,-0.8341773528711798,-0.4628392835719737
2015-10-13,2.6309730858415863,0.1906177567329171,-0.11051586766895838,-0.12701407277476692
2015-10-14,2.6580871377710866,0.18816791790194015,-0.2129338121203439,-0.1741573296627207
2015-10-15,2.6739398919486494,0.19414044185178042,0.6123685851245675,0.20983959672138897
2015-10-16,2.67355044896707,0.1936279160124516,-0.05192582170811022,-0.10019796851412321
2015-10-19,2.6630894129725844,0.1920730818599032,-0.16596822175423043,-0.15320701513758875
2015-10-20,2.6350052434973827,0.19062438329158837,-0.1733628631838151,-0.15627659287653461
2015-10-21,2.633346107601933,0.1910346371944404,0.037533191765241725,-0.05688362678069254
2015-10-23,2.6380008728364297,0.1931220006833107,0.20460217810183678,0.021884508406105205
2015-10-26,2.6339261958412927,0.1957733016489051,0.24734591562163644,0.04199742101929226
2015-10-27,2.6306159214706026,0.19528882290824084,-0.049468711427707035,-0.09849510110978238
2015-10-28,2.6308438814470305,0.19595158077892472,0.06215202352421301,-0.04532777489309935
2015-10-29,2.65598988703733,0.1985963030636193,0.2723054909514886,0.0546762957526505
2015-10-30,2.6641854162152048,0.19651725726871647,-0.1820751263505116,-0.16196303050480357
2015-11-02,2.6592649501054577,0.19634706340008537,-0.02096396351095109,-0.08461658654524358
2015-11-03,2.6965849191846574,0.1903306591255388,-0.4964130845434198,-0.3119916231497198
2015-11-04,2.6965393242495077,0.19031366456622653,-0.001586578432856811,-0.07379639773826302
2015-11-05,2.655984553018526,0.1841702986223776,-0.5928582273149097,-0.35792638770119833
2015-11-06,2.64641325436442,0.17943470232431494,-0.4379223437951403,-0.2823428911463683
2015-11-09,2.6654767166262157,0.18184125241605903,0.23819296623673836,0.044951714870521714
2015-11-10,2.654775425372285,0.18028016892532797,-0.1508765593447272,-0.14355406262191578
2015-11-13,2.7629712971357825,0.18604471860399177,0.6272027823963491,0.23441362668324234
2015-11-16,2.7184962975854488,0.1910903322367428,0.39698700780767027,0.12187417526756868
2015-11-17,2.71292462860182,0.1915494957578181,0.03494724941782579,-0.054935002430674694
2015-11-18,2.7590741325056034,0.19251110388291587,0.13870922414416853,-0.00409688957038153
2015-11-19,2.768850831659633,0.19126352785538225,-0.09741638605020952,-0.11975537601443975
2015-11-20,2.794371840462701,0.1943050041600649,0.2918941003512465,0.07166598111695992
2015-11-23,2.845047057482887,0.19568337941192146,0.17571339405977682,0.014328240439130842
2015-11-24,2.860842567422186,0.19716396733049457,0.1410047293224892,-0.002824361984669828
2015-11-26,2.8600214943055096,0.19725421043806318,0.006532201108630176,-0.06929873830627592
2015-11-27,2.9155158331490028,0.19383508752098438,-0.22460771327631335,-0.18366175949900618
2015-11-30,2.913897551422017,0.19281845233180003,-0.08732768150199277,-0.11507706924424059
2015-12-01,2.879355305490753,0.19520434932737543,0.16430097649507758,0.010414143335185163
2015-12-02,2.8472430726768687,0.19934304116371074,0.3192442941771958,0.08767888537638126
2015-12-03,2.8472995267082633,0.1993494687709197,0.0006116655158798778,-0.07180708747312704
2015-12-04,2.8481772536937053,0.19975803246212778,0.035488591862637975,-0.0541750595422054
2015-12-07,2.8452273619620936,0.2022883276421804,0.20952618424329117,0.03333547995082873
2015-12-08,2.8434382419515973,0.2022394937473124,-0.0060006140458668256,-0.07520116981140966
2015-12-09,2.8026507719947586,0.20086551574158454,-0.15477401218882392,-0.1500665761122059
2015-12-10,2.7920526683954385,0.20183674416967526,0.06587685687215128,-0.038218827316700614
2015-12-11,2.7575121780422047,0.2083534132527962,0.4843508561296801,0.1738246669151256
2015-12-14,2.791299585885156,0.2061641445740316,-0.1443783270343566,-0.14568494728206538
2015-12-15,2.7957756606343462,0.20486842995510363,-0.10278442031249568,-0.12421391225502833
2015-12-16,2.7992617782720877,0.20604624874988772,0.10104525734011105,-0.020047922850785525
2015-12-17,2.7122594321404896,0.21182228822283444,0.3910435146130382,0.1281351947234807
2015-12-18,2.7317807829181953,0.21405540541054702,0.20902815553320764,0.03468914166685992
2015-12-21,2.737252281311069,0.21335592805149767,-0.05319595282528056,-0.09990426763082783
2015-12-22,2.7708360722991574,0.21601468584445271,0.2578200368447625,0.060190847014497686
2015-12-23,2.8732726942465554,0.21092491244094497,-0.32745293110790286,-0.24141493393977717
2015-12-24,2.9194318980380105,0.20605969452789288,-0.37728147857748695,-0.2665987491474146
2015-12-28,2.9130601391182225,0.19869256730210844,-0.6565571700223387,-0.4103450327556263
2015-12-29,2.9179847734036013,0.20005606909490548,0.12787919380942725,-0.0031076500104132345
2015-12-30,2.91472959646936,0.20243430728925738,0.20872001379280647,0.038867183350630434
2015-12-31,2.914260776276585,0.20349875097488893,0.09435675137137878,-0.020705756916748145
2016-01-01,2.916317661760612,0.2012785417237646,-0.1949845658532574,-0.17148442269148328
2016-01-04,3.136417166868392,0.20691902826114084,0.7268797895654728,0.3103129539992213
2016-01-05,3.03656515052647,0.21941343587597925,0.9999251173021122,0.45238555369577904
2016-01-06,3.054799399034553,0.22074250123087824,0.14523356484514593,0.003511314410569038
2016-01-07,2.8893615542432944,0.21675502805082048,-0.5520202071133014,-0.36259269267593536
2016-01-08,2.893712783599103,0.21805907327552054,0.12149975576775063,-0.007528661852918646
2016-01-11,2.9146210465363485,0.2141169144947254,-0.3249895791774584,-0.6567012356761631
2016-01-12,2.9099122018101387,0.21384397014691736,-0.029554524111258473,-0.09264161614062234
2016-01-13,2.918570068694886,0.21184384636072462,-0.16369496663454441,-0.34132717645436594
2016-01-14,2.8879235116329878,0.20983479897777763,-0.20818655626792548,-0.4235861818957759
2016-01-15,2.85198903689506,0.20877261251943863,-0.1313126167695522,-0.2715822959498478
2016-01-18,2.9094981639444213,0.21467389982942242,0.5497305322028332,1.0345277759180944
2016-01-19,2.904770365523519,0.2162079237451613,0.12146312095320866,0.21079118834207947
2016-01-20,3.079947295756069,0.21908729793506151,0.44371676966737184,0.8309402429704619
2016-01-21,3.0817095637773537,0.22164805947636457,0.20675766415721952,0.373189980031172
2016-01-22,3.0483695624668083,0.22330882303633426,0.09582277407431761,0.16476721461051774
2016-01-25,3.0281709529780394,0.23110119234646104,0.6119534724837088,1.1713358577614696
2016-01-27,3.066739102342903,0.2366976588880037,0.5102764057104814,0.9937032021742104
2016-01-28,3.0862654411409616,0.2382054425285449,0.1483701181042676,0.2895060423709684
2016-01-29,3.106619113322098,0.23203714634285233,-0.4795593665992435,-0.9461464920522299
2016-02-01,3.1213715713248993,0.22878131084175943,-0.2519124135724482,-0.4872284828591875
2016-02-02,2.9472861125463625,0.22137663922538894,-0.8148538048379876,-1.6010234784618984
2016-02-03,2.879259500448658,0.21861333154640858,-0.31771197027263653,-0.6006620017856107
2016-02-04,2.9242212326716768,0.21364226659704608,-0.3539712822263823,-0.6675873466213211
2016-02-05,2.9262078250916033,0.21351009495124473,-0.008652080153190411,0.02653671643445538
2016-02-08,2.9468282496163565,0.21689507511130812,0.3070942816277551,0.654638624210683
2016-02-09,2.9465602670887656,0.21843163393863962,0.12702592963906412,0.29524642595849987
2016-02-10,3.1315662225631082,0.22396363245523368,0.6764796637416133,1.396025668141043
2016-02-11,3.1290293244706806,0.2239173089876931,-0.007042532161975146,-0.0006931509515176952
2016-02-12,3.1560262037821456,0.2243907691954106,0.07174764771384723,0.15152790069527972
2016-02-15,2.753129100087152,0.24200881584014464,0.8808955669345124,1.8360174078229645
2016-02-16,2.798166629827234,0.2476561895818747,0.528328434799672,1.0933121839598958
2016-02-17,2.7765441166115528,0.25270063288241135,0.3895665785259048,0.8129544729038728
2016-02-18,2.9373662172489876,0.2423395427182589,-0.664779222381835,-1.553988256239063
2016-02-19,2.938262953808763,0.24217217372390712,-0.013319031263023362,-0.09283251684870392
2016-02-22,2.9362707817010034,0.24268655069955455,0.041470345003777,0.02352581124196865
2016-02-23,2.943024611859595,0.24391795995128393,0.11261232548618239,0.17962646101054047
2016-02-24,2.959205002183373,0.24477886256760714,0.09180390575142283,0.134634829522591
2016-02-25,2.961354492892527,0.24312808846766906,-0.13189903872853392,-0.37416819544463104
2016-02-26,3.054985447010489,0.23522812342584193,-0.5326898897942982,-1.2815347041366996
2016-02-29,3.0563020149939293,0.23629865860991356,0.0908338432085678,0.13188097330722806
2016-03-01,3.027667814426719,0.24001004416711005,0.27256398656571434,0.5397699226480266
2016-03-02,3.1008509474248576,0.23629651572820973,-0.22971760703584465,-0.6095408789843075
2016-03-03,2.9728100037217553,0.24294693607022913,0.4390263496336857,0.9139423442258089
2016-03-04,2.964258284981278,0.2447097154035694,0.14863255075553639,0.24049685862918574
2016-03-08,3.0772431006110628,0.23679512630861152,-0.5962216117734336,-1.4818327919681098
2016-03-09,3.120146807686311,0.24304409689735978,0.6286213323767349,1.338472297977543
2016-03-10,3.1652894475875932,0.2381669019900879,-0.41000495135741133,-1.0644576533783356
2016-03-11,3.1664993959689425,0.23605448604666301,-0.1994811698351775,-0.5731159077249783
2016-03-14,3.1756656072228773,0.23436478632587654,-0.15038203356336766,-0.45401672214117544
2016-03-15,3.191396635056073,0.23916062377904218,0.47078876863811914,0.9998404279436277
2016-03-16,3.2549619103324603,0.24421318022577407,0.5462295371482853,1.1797234001178598
2016-03-17,3.252592649388144,0.24366527889837208,-0.05393457967602444,-0.21772252087514665
2016-03-18,3.3406329015032963,0.23723673320080196,-0.5068799004553277,-1.2846156873149888
2016-03-21,3.3503388183534972,0.23546551328017712,-0.1597692122441856,-0.4550857966273186
2016-03-22,3.3397476099133043,0.2377862353863543,0.21218563706718285,0.4419039674345321
2016-03-23,3.4026143716868487,0.23322041229240864,-0.38188036849849993,-0.9843195715989488
2016-03-28,3.51670963834739,0.23583342058228993,0.38057362810534556,0.8421173922827604
2016-03-29,3.5167622746845866,0.23745935469869098,0.15353648695667843,0.30142993672787965
2016-03-30,3.4148062069832767,0.24622516640508169,0.7266265281353732,1.6620410088047186
2016-03-31,3.418860028801875,0.24392847922060457,-0.2220342031828757,-0.6142800256227164
2016-04-01,3.4243023248541005,0.24507432362904918,0.11759916521091185,0.19983673721258968
2016-04-04,3.453529046344707,0.24112500083323268,-0.3532124173545377,-0.9311824426802392
2016-04-05,3.499894583392577,0.24376689718520364,0.3059938269561968,0.6480454041963306
2016-04-06,3.4591539793228416,0.24751135795852053,0.31791602584827316,0.6710486051407121
2016-04-07,3.462251606493041,0.24822674683977305,0.07262642614558601,0.08240072805960996
2016-04-08,3.463984608854931,0.24612342730231346,-0.19991929763039806,-0.575457604832376
2016-04-11,3.5274330856279357,0.24133045122710467,-0.4022330357283401,-1.0600338887405356
2016-04-12,3.534172754984158,0.2362751142368942,-0.4948190308014091,-1.2933712705889595
2016-04-13,3.588258232439858,0.23176227276043604,-0.40436489173205814,-1.0645870062335652
2016-04-18,3.5888426957279678,0.23161017733586864,-0.015179157285043487,-0.11576889591942056
2016-04-20,3.513646438828411,0.23776770149787024,0.5764707469836345,1.3212115886668578
2016-04-21,3.515810389117344,0.23636488745082404,-0.1498232665586947,-0.43995587670631087
2016-04-22,3.5169692521702522,0.23701480280264603,0.07107553177409898,0.10265890868319996
2016-04-25,3.5285271737151223,0.23835077848332123,0.15275429598147028,0.2993002916438287
2016-04-26,3.5540384525024704,0.23600724040884213,-0.22447096953839818,-0.624065413139309
2016-04-27,3.55762224452436,0.2373841536846358,0.15083117356876485,0.2918045197706469
2016-04-28,3.6166218610398415,0.24088018642951659,0.4231568992678234,0.9531138361788124
2016-04-29,3.6301911522127424,0.24492720873487817,0.42801368171628695,0.9798027794886076
2016-05-02,3.6786305850061067,0.23686197043807178,-0.7852929251448444,-1.9862317993961989
2016-05-03,3.6974516992674786,0.2408896674373349,0.4452465615676111,1.0619217368897393
2016-05-04,3.6752677779258747,0.2399328755186359,-0.12206774527641429,-0.3518450850676784
2016-05-05,3.6934767626314073,0.24339074351329906,0.36387987267034205,0.8949837159811967
2016-05-06,3.711688768136638,0.23856158083004203,-0.46285497150853416,-1.2145742396665309
